,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
5051,5051,2022-04-01 07:20:00,58.32808333333333,56.61358333333334,66.641375,78.377275,2022-03-31 23:20:00,12.333333333333332,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 07:20:00,94.2157894736842,-0.3654736842105263,0.5914736842105263,Thursday,0,0,152.1111111111111,1876.0370370370365,3,0.28010120908904035,23.127851532500436
5052,5052,2022-04-01 07:40:00,57.185500000000005,55.95666666666666,65.11245833333334,76.8175,2022-03-31 23:40:00,12.666666666666668,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 07:40:00,92.55263157894736,-0.5171578947368421,0.6558947368421053,Thursday,0,0,160.44444444444449,2032.2962962962968,3,16.518280378445873,23.127851532500436
5053,5053,2022-04-01 07:40:00,57.185500000000005,55.95666666666666,65.11245833333334,76.8175,2022-03-31 23:40:00,12.666666666666668,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 07:40:00,92.55263157894736,-0.5171578947368421,0.6558947368421053,Thursday,0,0,160.44444444444449,2032.2962962962968,1,6.329469944965524,23.127851532500436
5054,5054,2022-04-01 07:40:00,57.185500000000005,55.95666666666666,65.11245833333334,76.8175,2022-03-31 23:40:00,12.666666666666668,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 07:40:00,92.55263157894736,-0.5171578947368421,0.6558947368421053,Thursday,0,0,160.44444444444449,2032.2962962962968,3,0.28010120908904035,23.127851532500436
5055,5055,2022-04-01 19:00:00,58.55866666666666,56.9625,66.27181666666667,77.83550833333334,2022-04-01 11:00:00,0.0,01-04-2022,vriendjes and familie cantus,"Tiensestraat 53, Leuven",Cantus,4.0,Crimen,61.0,0.5448509041984653,2022-04-01 19:00:00,77.01621621621622,-0.8140540540540541,0.5512432432432433,Friday,0,0,0.0,0.0,2,14.682915891951886,21.793631946442304
5056,5056,2022-04-01 19:00:00,58.55866666666666,56.9625,66.27181666666667,77.83550833333334,2022-04-01 11:00:00,0.0,01-04-2022,Gala Ekonomika 2022,"Veilingweg, Leuven",Party_Student,3.0,Ekonomika,2075.0,1.265695315497305,2022-04-01 19:00:00,77.01621621621622,-0.8140540540540541,0.5512432432432433,Friday,0,0,0.0,0.0,3,7.110716054490417,21.793631946442304
5057,5057,2022-04-01 19:20:00,58.97175000000001,57.367333333333335,67.74890833333333,78.95034166666667,2022-04-01 11:20:00,0.3333333333333339,01-04-2022,vriendjes and familie cantus,"Tiensestraat 53, Leuven",Cantus,4.0,Crimen,61.0,0.5448509041984653,2022-04-01 19:20:00,78.15873015873017,-0.7043915343915343,0.5785185185185185,Friday,0,0,0.11111111111111151,0.037037037037037236,2,14.682915891951886,21.793631946442304
5058,5058,2022-04-01 19:20:00,58.97175000000001,57.367333333333335,67.74890833333333,78.95034166666667,2022-04-01 11:20:00,0.3333333333333339,01-04-2022,Gala Ekonomika 2022,"Veilingweg, Leuven",Party_Student,3.0,Ekonomika,2075.0,1.265695315497305,2022-04-01 19:20:00,78.15873015873017,-0.7043915343915343,0.5785185185185185,Friday,0,0,0.11111111111111151,0.037037037037037236,3,7.110716054490417,21.793631946442304
5059,5059,2022-04-01 19:40:00,58.4695,56.745250000000006,65.766225,77.64934166666667,2022-04-01 11:40:00,0.6666666666666661,01-04-2022,vriendjes and familie cantus,"Tiensestraat 53, Leuven",Cantus,4.0,Crimen,61.0,0.5448509041984653,2022-04-01 19:40:00,79.54010695187166,-0.4970588235294118,0.595668449197861,Friday,0,0,0.44444444444444364,0.2962962962962955,2,14.682915891951886,21.793631946442304
5060,5060,2022-04-01 19:40:00,58.4695,56.745250000000006,65.766225,77.64934166666667,2022-04-01 11:40:00,0.6666666666666661,01-04-2022,Gala Ekonomika 2022,"Veilingweg, Leuven",Party_Student,3.0,Ekonomika,2075.0,1.265695315497305,2022-04-01 19:40:00,79.54010695187166,-0.4970588235294118,0.595668449197861,Friday,0,0,0.44444444444444364,0.2962962962962955,3,7.110716054490417,21.793631946442304
