,Event_name,Address,Date,Time,Duration,Event_type,Organizer,Going,Interested,Respondents,Weight_Event_Type,Weight_Respondent_type,Long,Lat,Dist_filosofia,Dist_xior,Dist_calvariekapel,Dist_hears,Dist_81,Dist_maxim,Dist_taste,Dist_vrijthof
501,Breek de week @ Ambiorix,"Oude Markt 3, Leuven",03-08-2022,22:00:00,8,Party,Ambiorix,2,1,3,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
502,Tequila Thursday @ Ambiorix,"Oude Markt 3, Leuven",11-08-2022,22:00:00,8,Party,Ambiorix,0,3,3,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
503,Tequila Thursday @ Ambiorix,"Oude Markt 3, Leuven",04-08-2022,22:00:00,8,Party,Ambiorix,0,2,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
504,"Breek de studieweek, thursday edition! met ronde prijzen","Oude Markt 3, Leuven",16-06-2022,22:00:00,8,Party,Ambiorix,0,1,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
505,Tequila Thursday @ Ambiorix,"Oude Markt 3, Leuven",01-09-2022,22:00:00,8,Party,Ambiorix,0,1,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
506,Breek de week @ Ambiorix,"Oude Markt 3, Leuven",17-08-2022,22:00:00,8,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
507,Tequila Thursday @ Ambiorix,"Oude Markt 3, Leuven",18-08-2022,22:00:00,8,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
508,Breek de week @ Ambiorix,"Oude Markt 3, Leuven",24-08-2022,22:00:00,8,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
509,Breek de week @ Ambiorix,"Oude Markt 3, Leuven",31-08-2022,22:00:00,8,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
510,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",04-05-2022,22:00:00,na,Party_Student,Crimen,0,62,62,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
511,Boit fatale,"Tiensestraat 53, Leuven",30-03-2022,22:00:00,7,Party_Student,Crimen,0,53,53,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
512,"Matrix, red or blue shot","Tiensestraat 53, Leuven",19-04-2022,22:00:00,9,Party_Student,Crimen,0,44,44,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
513,Schaats TD,"Ondernemingenweg 1, Leuven",24-02-2022,22:00:00,6,Party_Student,Ekonomika,273,1400,1673,3,,4.713952675512313,50.85373395,2.737941286864814,2.9387683494268955,2.7805540960456874,2.8295048450188975,2.706684413660537,2.9844874418019924,2.8852742225696804,3.1240360131367995
514,welcome home,"Tiensestraat 53, Leuven",25-09-2022,22:00:00,na,Party_Student,HDR,15,100,115,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
515,openingsreceptie,"Tiensestraat 53, Leuven",13-03-2022,22:00:00,7,Party_Student,HDR,10,25,35,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
516,Nacht van de arbeid,"Tiensestraat 53, Leuven",01-05-2022,22:00:00,7,Party_Student,HDR,3,15,18,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
517,Disney+ eerstejaarsfeestje,"Tiensestraat 55, Leuven",05-05-2022,22:00:00,5,Party_Student,Politica,33,58,91,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
518,PLAYGROUND [100% Winter],"Kerkstraat 6, Leuven",29-12-2022,22:00:00,8,Party,Rumba,130,617,747,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
519,303Breakstreet's Rave For The Brave,"Kerkstraat 6, Leuven",20-08-2022,22:00:00,na,Party,Rumba,135,571,706,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
520,1 EURO TD | One for all and all for one | De Kelten,"Kerkstraat 6, Leuven",16-11-2022,22:00:00,na,Party,Rumba,92,596,688,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
521,What-U-On-About with Aphrodite (UK) ,"Kerkstraat 6, Leuven",28-10-2022,22:00:00,8.25,Party,Rumba,163,414,577,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
522,"What-U-On-About with Skeptical (Exit, UK) and more","Kiekenstraat 6, Leuven",25-02-2022,22:00:00,8,Party,Rumba,167,310,477,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
523,Disrupt The Surge presents 6EJOU B2B BSLS,"Kiekenstraat 6, Leuven",26-02-2022,22:00:00,na,Party,Rumba,128,308,436,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
524,Falsive | 3 Years Special,"Kerkstraat 6, Leuven",12-08-2022,22:00:00,na,Party,Rumba,66,258,324,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
525,Rumba - D.N.S,"Kerkstraat 6, Leuven",30-04-2022,22:00:00,8,Party,Rumba,57,253,310,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
526,Doofpot ,"Kerkstraat 6, Leuven",07-12-2022,22:00:00,8,Party,Rumba,74,222,296,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
527,Disrupt The Surge presents MORSURE,"Kerkstraat 6, Leuven",29-04-2022,22:00:00,na,Party,Rumba,46,229,275,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
528,UNITED,"Kiekenstraat 6, Leuven",11-03-2022,22:00:00,9,Party,Rumba,31,158,189,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
529,SCREW YOU FAC,"Kiekenstraat 6, Leuven",23-02-2022,22:00:00,na,Party,Rumba,24,78,102,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
530,Expel Your Demons ,"Kerkstraat 6, Leuven",03-09-2022,22:00:00,9,Party,Rumba,33,64,97,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
531,FACNAVAL | DE KELTEN,"Kiekenstraat 6, Leuven",09-03-2022,22:00:00,na,Party,Rumba,34,53,87,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
532,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kerkstraat 6, Leuven",16-04-2022,22:00:00,na,Party,Rumba,25,58,83,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
533,DISNEY FAC,"Kiekenstraat 6, Leuven",31-03-2022,22:00:00,na,Party,Rumba,13,52,65,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
534,Happy Hippie Party by ESN Leuven,"Kiekenstraat 6, Leuven",18-03-2022,22:00:00,7,Party,Rumba,12,53,65,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
535,LIGHT IT UP FAC,"Kiekenstraat 6, Leuven",17-03-2022,22:00:00,na,Party,Rumba,17,26,43,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
536,KELTORI AWARDS,"Kerkstraat 6, Leuven",20-04-2022,22:00:00,na,Party,Rumba,21,9,30,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
537,plan sjarel,"Tiensestraat 53, Leuven",27-03-2022,22:00:00,na,Party_Student,VRG,114,309,423,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
538,(S)Ex on the beach,"Tiensestraat 53, Leuven",29-09-2022,22:00:00,na,Party_Student,VRG,55,147,202,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
539,overlevingsfeestje VRG,"Tiensestraat 53, Leuven",28-10-2022,22:00:00,7,Party_Student,VRG,0,99,99,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
540,Kermis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",09-09-2023,22:00:00,9,Kermis,City of Leuven,na,na,na,5,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
541,Kerstmis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",17-12-2023,22:00:00,12,Other,City of Leuven,na,na,na,1,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
542,TRANSIT Late Night: Frederik Croene / Ka Baird • Studio STUK,"Naamsestraat 96, Leuven",28-10-2022,22:15:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
543,Project TakeOff,"Kerkstraat 6, Leuven",17-05-2022,22:30:00,na,Party,Rumba,45,94,139,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
544,Kermis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",10-09-2023,23:00:00,9,Kermis,City of Leuven,na,na,na,5,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
545,Kerstmis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",18-12-2023,23:00:00,12,Other,City of Leuven,na,na,na,1,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
546,Ladies night @ Ambiorix,"Oude Markt 3, Leuven",08-02-2022,23:00:00,2,Party,Ambiorix,3,9,12,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
547,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",05-10-2022,23:00:00,1,Party,Ambiorix,2,3,5,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
548,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",26-10-2022,23:00:00,1,Party,Ambiorix,2,2,4,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
549,Ladies Night @ Ambiorix,"Oude Markt 3, Leuven",09-08-2022,23:00:00,2,Party,Ambiorix,0,3,3,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
550,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",28-09-2022,23:00:00,1,Party,Ambiorix,1,1,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
551,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",02-11-2022,23:00:00,1,Party,Ambiorix,1,1,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
552,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",09-11-2022,23:00:00,1,Party,Ambiorix,2,0,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
553,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",07-12-2022,23:00:00,1,Party,Ambiorix,1,1,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
554,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",14-12-2022,23:00:00,1,Party,Ambiorix,1,1,2,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
555,Ladies Night @ Ambiorix,"Oude Markt 3, Leuven",30-08-2022,23:00:00,2,Party,Ambiorix,0,1,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
556,Ladies Night @ Ambiorix,"Oude Markt 3, Leuven",06-09-2022,23:00:00,2,Party,Ambiorix,0,1,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
557,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",20-09-2022,23:00:00,2,Party,Ambiorix,1,0,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
558,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",12-10-2022,23:00:00,1,Party,Ambiorix,1,0,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
559,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",19-10-2022,23:00:00,1,Party,Ambiorix,1,0,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
560,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",16-11-2022,23:00:00,1,Party,Ambiorix,1,0,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
561,Ladies night @AMBIORIX,"Oude Markt 3, Leuven",30-11-2022,23:00:00,1,Party,Ambiorix,1,0,1,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
562,Ladies Night @ Ambiorix,"Oude Markt 3, Leuven",16-08-2022,23:00:00,2,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
563,Ladies Night @ AMBIORIX,"Oude Markt 3, Leuven",23-08-2022,23:00:00,2,Party,Ambiorix,0,0,0,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
564,Crimen to the past and back,"Tiensestraat 53, Leuven",09-03-2022,23:00:00,4,Party_Student,Crimen,0,125,125,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
565,Rode Duivelsfak,"Tiensestraat 51, Leuven",23-11-2022,23:00:00,6,Party_Student,Recup,11,58,69,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
566,Rumba - Jan Vercauteren ,"Kerkstraat 6, Leuven",08-04-2022,23:00:00,7,Party,Rumba,248,1100,1348,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
567,GIMME GIMME GIMME ABBA Party - Leuven,"Kerkstraat 6, Leuven",28-04-2022,23:00:00,6,Party,Rumba,94,1200,1294,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
568,Vunzige Deuntjes Leuven | Rumba w/ Faisal,"Kiekenstraat 6, Leuven",24-02-2022,23:00:00,6,Party,Rumba,162,1000,1162,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
569,Rumba - VCL (Season Kick-Off),"Kerkstraat 6, Leuven",30-09-2022,23:00:00,na,Party,Rumba,167,679,846,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
570,Stille Disco | Rumba & Co 𝑳𝒆𝒖𝒗𝒆𝒏 *laatste kaarten aan de deur!,"Kiekenstraat 6, Leuven",16-03-2022,23:00:00,5.5,Party,Rumba,94,653,747,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
571,WAAN III w/ Brecc & Axel Picodot | BLACK PLAGUE SHOWCASE,"Kerkstraat 6, Leuven",19-05-2022,23:00:00,na,Party,Rumba,93,539,632,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
572,Rumba - DYEN,"Kerkstraat 6, Leuven",07-05-2022,23:00:00,7,Party,Rumba,90,542,632,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
573,D(RUM&BA)SS,"Kerkstraat 6, Leuven",15-04-2022,23:00:00,7,Party,Rumba,87,496,583,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
574,Rumba - KØZLØV (Halloween),"Kerkstraat 6, Leuven",29-10-2022,23:00:00,na,Party,Rumba,104,403,507,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
575,Stille Disco | Rumba & Co 𝑳𝒆𝒖𝒗𝒆𝒏 **Halloween edition!,"Kerkstraat 6, Leuven",26-10-2022,23:00:00,5.5,Party,Rumba,46,439,485,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
576,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",31-03-2022,23:00:00,6,Party,Rumba,64,381,445,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
577,Rumba - Retro Night,"Kerkstraat 6, Leuven",20-05-2022,23:00:00,7,Party,Rumba,56,388,444,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
578,RUMBA & AFTR - OPENING,"Kiekenstraat 6, Leuven",18-02-2022,23:00:00,7,Party,Rumba,113,324,437,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
579,Rumba / Rave Alert - Raven is Leven (Student Kick-off),"Kerkstraat 6, Leuven",13-10-2022,23:00:00,na,Party,Rumba,64,367,431,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
580,DAS TECHNO. invites DANIELA HENSEL (Ger),"Kerkstraat 6, Leuven",28-05-2022,23:00:00,na,Party,Rumba,47,368,415,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
581,Falsive w/ Noneoftheabove & more.,"Kiekenstraat 6, Leuven",26-03-2022,23:00:00,8,Party,Rumba,117,297,414,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
582,Rumba - DIØN,"Kerkstraat 6, Leuven",09-12-2022,23:00:00,na,Party,Rumba,45,327,372,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
583,Vunzige Deuntjes Leuven | Rumba,"Kerkstraat 6, Leuven",05-05-2022,23:00:00,6,Party,Rumba,45,323,368,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
584,"ABRUPT w/ X&TRICK, BLAAME and more","Kerkstraat 6, Leuven",02-12-2022,23:00:00,na,Party,Rumba,56,286,342,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
585,NLTWomen? - SYMØNE (ST PATRICK'S Weekend),"Kiekenstraat 6, Leuven",19-03-2022,23:00:00,7,Party,Rumba,65,269,334,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
586,APRES SKI TD | DE KELTEN,"Kiekenstraat 6, Leuven",03-03-2022,23:00:00,na,Party,Rumba,42,282,324,2,,4.7004657,50.8786726,0.5002406644281898,0.21991927579541823,0.4568357722232318,0.3623353442839009,0.5362996407585732,0.16884147967796917,0.31598222558759526,0.03675355540052389
587,Rumba - Rave Room,"Kerkstraat 6, Leuven",27-08-2022,23:00:00,na,Party,Rumba,56,265,321,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
588,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",25-05-2022,23:00:00,8,Party,Rumba,82,224,306,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
589,OSKYRTH: BLICZ - VOLUNT BARBATI - KENTO - PAKO MARCKX - POLET KOVACHEVA - VINITH,"Kerkstraat 6, Leuven",16-12-2022,23:00:00,9,Party,Rumba,na,na,287,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
590,ABBA POP - Disco Pop Party  ,"Kerkstraat 6, Leuven",08-12-2022,23:00:00,6,Party,Rumba,na,na,287,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
591,OSKYRTH 1YEAR Labelnight ,"Kerkstraat 6, Leuven",12-11-2022,23:00:00,8,Party,Rumba,na,na,287,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
592,London Calling - Indie/Rock'n'Roll,"Kerkstraat 6, Leuven",20-10-2022,23:00:00,na,Party,Rumba,na,na,287,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
